9930	1	1	2.26303733851423	-0.325650699797234	0
3595.9	1	1	2.5052880236018	-0.980624851645056	0
24909.5	1	1	2.14191199597044	0.0018363761266763	0
7506.1	1	1	2.26303733851423	-0.325650699797234	0
289.8	1	1	2.62641336614558	-1.30811192756897	0
4056.5	1	1	2.5052880236018	-0.980624851645056	0
0	1	1	2.14191199597044	0.0018363761266763	0
8472.2	1	1	2.26303733851423	-0.325650699797234	0
2164	1	1	1.65741062579531	1.31178467982232	0
12418.1	1	1	2.14191199597044	0.0018363761266763	0
8173.9	1	1	2.5052880236018	-0.980624851645056	0
17094.6	1	1	2.02078665342666	0.329323452050587	0
0	1	1	2.62641336614558	-1.30811192756897	0
18739.9	1	1	2.38416268105801	-0.653137775721145	0
3023.9	1	1	2.74753870868936	-1.63559900349288	0
3228.5	1	1	2.38416268105801	-0.653137775721145	0
14581.9	1	1	2.02078665342666	0.329323452050587	0
7693.4	1	1	2.38416268105801	-0.653137775721145	0
10804.3	1	1	2.14191199597044	0.0018363761266763	0
10747.4	1	1	2.14191199597044	0.0018363761266763	0
0	1	1	2.26303733851423	-0.325650699797234	0
5149.5	1	1	1.89966131088288	0.656810527974498	0
6408.9	1	1	2.5052880236018	-0.980624851645056	0
1991.4	1	1	2.26303733851423	-0.325650699797234	0
11163.2	1	1	2.38416268105801	-0.653137775721145	0
9643	1	1	2.26303733851423	-0.325650699797234	0
9897	1	1	2.26303733851423	-0.325650699797234	0
11142.9	1	1	2.38416268105801	-0.653137775721145	0
16218	1	1	2.38416268105801	-0.653137775721145	0
995.7	1	1	2.26303733851423	-0.325650699797234	0
0	1	1	2.38416268105801	-0.653137775721145	0
6551.6	1	1	3.11091473632072	-2.61806023126461	0
1574.4	1	1	2.26303733851423	-0.325650699797234	0
0	1	1	2.14191199597044	0.0018363761266763	0
3191.8	1	1	2.14191199597044	0.0018363761266763	0
20505.9	1	1	1.89966131088288	0.656810527974498	0
6181.9	1	1	2.98978939377693	-2.2905731553407	0
5911.6	1	1	2.14191199597044	0.0018363761266763	0
3094.2	1	1	2.62641336614558	-1.30811192756897	0
0	1	1	2.38416268105801	-0.653137775721145	0
1254.6	1	1	2.14191199597044	0.0018363761266763	0
13188.8	1	1	2.5052880236018	-0.980624851645056	0
8061.5	1	1	2.62641336614558	-1.30811192756897	0
2788	1	1	2.62641336614558	-1.30811192756897	0
3972.5	1	1	2.26303733851423	-0.325650699797234	0
0	1	1	2.26303733851423	-0.325650699797234	0
0	1	1	2.62641336614558	-1.30811192756897	0
0	1	1	2.5052880236018	-0.980624851645056	0
12187.4	1	1	2.98978939377693	-2.2905731553407	0
4843.2	1	1	2.14191199597044	0.0018363761266763	0
0	1	1	2.62641336614558	-1.30811192756897	0
8087.5	1	1	2.26303733851423	-0.325650699797234	0
0	1	1	2.26303733851423	-0.325650699797234	0
2349	1	1	2.14191199597044	0.0018363761266763	0
590.8	1	1	2.26303733851423	-0.325650699797234	0
0	1	1	2.38416268105801	-0.653137775721145	0
1067.5	1	1	2.5052880236018	-0.980624851645056	0
7285	1	1	3.11091473632072	-2.61806023126461	0
13167.5	1	1	1.89966131088288	0.656810527974498	0
1048.4	1	1	2.26303733851423	-0.325650699797234	0
0	1	1	2.62641336614558	-1.30811192756897	0
1923.9	1	1	2.62641336614558	-1.30811192756897	0
4666.2	1	1	2.38416268105801	-0.653137775721145	0
549.3	1	1	2.26303733851423	-0.325650699797234	0
762.9	1	1	3.11091473632072	-2.61806023126461	0
10694.3	1	1	2.5052880236018	-0.980624851645056	0
0	1	1	2.26303733851423	-0.325650699797234	0
0	1	1	2.74753870868936	-1.63559900349288	0
8546.7	1	1	2.98978939377693	-2.2905731553407	0
7479.7	1	1	2.02078665342666	0.329323452050587	0
0	1	1	2.5052880236018	-0.980624851645056	0
647.2	1	1	2.02078665342666	0.329323452050587	0
0	1	1	2.86866405123315	-1.96308607941679	0
11965.8	1	1	2.14191199597044	0.0018363761266763	0
9598.5	1	1	1.77853596833909	0.984297603898409	0
18783.3	1	1	2.26303733851423	-0.325650699797234	0
18678.1	1	1	2.14191199597044	0.0018363761266763	0
0	1	1	2.5052880236018	-0.980624851645056	0
23005.6	1	1	2.26303733851423	-0.325650699797234	0
6456.7	1	1	2.26303733851423	-0.325650699797234	0
0	1	1	2.14191199597044	0.0018363761266763	0
2321.1	1	1	2.14191199597044	0.0018363761266763	0
4941.8	1	1	2.14191199597044	0.0018363761266763	0
0	1	1	2.02078665342666	0.329323452050587	0
0	1	1	2.62641336614558	-1.30811192756897	0
0	1	1	2.26303733851423	-0.325650699797234	0
3881.3	1	1	2.62641336614558	-1.30811192756897	0
17231	1	1	2.26303733851423	-0.325650699797234	0
8048.6	1	1	2.14191199597044	0.0018363761266763	0
0	1	1	2.62641336614558	-1.30811192756897	0
14509.9	1	1	2.26303733851423	-0.325650699797234	0
0	1	1	2.38416268105801	-0.653137775721145	0
0	1	1	2.26303733851423	-0.325650699797234	0
9983.8	1	1	2.14191199597044	0.0018363761266763	0
0	1	1	2.26303733851423	-0.325650699797234	0
5587.5	1	1	2.14191199597044	0.0018363761266763	0
4482.8	1	1	2.5052880236018	-0.980624851645056	0
2456.2	1	1	2.14191199597044	0.0018363761266763	0
0	1	1	2.38416268105801	-0.653137775721145	0
26817.6	1	1	2.5052880236018	-0.980624851645056	0
0	1	1	2.38416268105801	-0.653137775721145	0
9265.8	1	1	2.38416268105801	-0.653137775721145	0
485.2	1	1	2.26303733851423	-0.325650699797234	0
4814.6	1	1	2.26303733851423	-0.325650699797234	0
7458.1	1	1	2.26303733851423	-0.325650699797234	0
0	1	1	2.5052880236018	-0.980624851645056	0
34099.3	1	1	2.02078665342666	0.329323452050587	0
1953.3	1	1	2.5052880236018	-0.980624851645056	0
0	1	1	2.26303733851423	-0.325650699797234	0
0	1	1	2.38416268105801	-0.653137775721145	0
8881.7	1	1	2.5052880236018	-0.980624851645056	0
6210.7	1	1	1.40135366548485	-0.980624851645056	1
0	1	1	0.835732626270953	0.0018363761266763	1
929.9	1	1	0.890380721908938	-0.325650699797234	1
0	1	1	0.656675860100347	0.0018363761266763	1
12558	1	1	0.656675860100347	0.0018363761266763	1
22163.3	1	1	0.639071770747404	0.0018363761266763	1
1652.6	1	1	0.62542128042058	0.0018363761266763	1
8124.7	1	1	0.862528670206248	-0.653137775721145	1
671.3	1	1	0.553302074668859	0.0018363761266763	1
17815	1	1	0.23331137507457	0.656810527974498	1
9737.2	1	1	0.676591588230198	-0.653137775721145	1
17685.2	1	1	0.797716930773982	-0.980624851645056	1
0	1	1	0.29628828229905	0.329323452050587	1
4321.7	1	1	0.519565182104297	-0.325650699797234	1
1773.4	1	1	0.757741748531388	-0.980624851645056	1
0	1	1	0.393874622697285	0.0018363761266763	1
11233.3	1	1	0.636070799551113	-0.653137775721145	1
559.4	1	1	0.348721375847365	0.0018363761266763	1
1085.4	1	1	0.44725802320695	-0.325650699797234	1
5445.2	1	1	0.682782075827224	-0.980624851645056	1
60307.9	1	1	0.434354754274163	-0.325650699797234	1
1460.4	1	1	0.413594348148614	-0.325650699797234	1
